Data;Estado;Nome;Capacidade (hm³);Cota (m);Volume Útil (hm³);Volume (%);precipitacao;temperatura;oni_total;oni_anomala
1992-06-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5465.0;233300.0;9831.0;0.05;26.55;28.26;0.73
1992-07-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5464.0;233100.0;9823.0;0.0;26.11;27.57;0.37
1992-07-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5463.0;232900.0;9814.0;0.01;25.76;27.57;0.37
1992-07-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5462.0;232790.0;9810.0;0.03;26.27;27.57;0.37
1992-07-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5461.0;232500.0;9797.0;0.13;26.44;27.57;0.37
1992-07-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5460.0;232300.0;9789.0;0.53;25.81;27.57;0.37
1992-07-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5450.0;232200.0;9785.0;0.99;25.52;27.57;0.37
1992-07-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5458.0;232000.0;9776.0;0.09;26.06;27.57;0.37
1992-07-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5457.0;231800.0;9768.0;0.12;25.94;27.57;0.37
1992-07-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5456.0;231600.0;9760.0;0.4;26.39;27.57;0.37
1992-07-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5455.0;231400.0;9751.0;0.63;26.51;27.57;0.37
1992-07-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5455.0;231400.0;9751.0;0.01;25.9;27.57;0.37
1992-07-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5454.0;231200.0;9743.0;1.49;25.51;27.57;0.37
1992-07-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5453.0;231000.0;9734.0;0.1;26.08;27.57;0.37
1992-07-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5452.0;230800.0;9726.0;0.05;26.2;27.57;0.37
1992-07-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5451.0;230600.0;9717.0;0.11;26.5;27.57;0.37
1992-07-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5450.0;230500.0;9713.0;0.1;26.82;27.57;0.37
1992-07-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5449.0;230300.0;9705.0;0.05;26.67;27.57;0.37
1992-07-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5448.0;230100.0;9696.0;0.01;26.44;27.57;0.37
1992-07-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5447.0;229900.0;9688.0;0.0;26.7;27.57;0.37
1992-07-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5446.0;229790.0;9683.0;0.0;26.24;27.57;0.37
1992-07-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5445.0;229500.0;9671.0;0.0;25.9;27.57;0.37
1992-07-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5444.0;229300.0;9663.0;0.0;26.64;27.57;0.37
1992-07-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5443.0;229100.0;9654.0;0.0;27.12;27.57;0.37
1992-07-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5442.0;228900.0;9646.0;0.01;26.71;27.57;0.37
1992-07-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5442.0;228900.0;9646.0;0.07;26.66;27.57;0.37
1992-07-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5441.0;228700.0;9637.0;0.02;26.7;27.57;0.37
1992-07-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5440.0;228600.0;9633.0;0.02;27.25;27.57;0.37
1992-07-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5439.0;228400.0;9625.0;0.12;26.51;27.57;0.37
1992-07-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5438.0;228200.0;9616.0;0.1;26.82;27.57;0.37
1992-07-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5437.0;228000.0;9608.0;0.04;26.79;27.57;0.37
1992-07-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5436.0;227800.0;9599.0;0.05;26.63;27.57;0.37
1992-08-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5435.0;227600.0;9591.0;0.01;26.68;27.03;0.09
1992-08-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5434.0;227400.0;9583.0;0.0;26.87;27.03;0.09
1992-08-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5434.0;227400.0;9583.0;0.0;27.49;27.03;0.09
1992-08-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5433.0;227200.0;9574.0;0.04;27.02;27.03;0.09
1992-08-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5432.0;227000.0;9566.0;0.03;27.32;27.03;0.09
1992-08-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5431.0;226900.0;9561.0;0.25;26.71;27.03;0.09
1992-08-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5430.0;226700.0;9553.0;0.08;27.03;27.03;0.09
1992-08-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5429.0;226500.0;9545.0;0.18;26.94;27.03;0.09
1992-08-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5428.0;226300.0;9536.0;0.4;26.97;27.03;0.09
1992-08-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5427.0;226100.0;9528.0;1.85;26.67;27.03;0.09
1992-08-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5426.0;225900.0;9519.0;1.4;26.37;27.03;0.09
1992-08-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5425.0;225700.0;9511.0;0.08;26.47;27.03;0.09
1992-08-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5424.0;225500.0;9502.0;0.15;26.53;27.03;0.09
1992-08-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5423.0;225300.0;9494.0;0.04;26.37;27.03;0.09
1992-08-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5423.0;225300.0;9494.0;0.01;26.89;27.03;0.09
1992-08-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5422.0;225200.0;9490.0;0.09;26.7;27.03;0.09
1992-08-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5420.0;224800.0;9473.0;0.17;26.62;27.03;0.09
1992-08-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5419.0;224600.0;9465.0;0.1;26.46;27.03;0.09
1992-08-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5418.0;224400.0;9456.0;0.14;26.66;27.03;0.09
1992-08-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5418.0;224400.0;9456.0;0.0;26.69;27.03;0.09
1992-08-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5416.0;224000.0;9439.0;0.02;27.07;27.03;0.09
1992-08-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5415.0;223800.0;9431.0;0.0;26.68;27.03;0.09
1992-08-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5413.0;223500.0;9418.0;0.0;26.71;27.03;0.09
1992-08-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5412.0;223300.0;9410.0;0.0;27.36;27.03;0.09
1992-08-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5411.0;223100.0;9401.0;0.0;27.5;27.03;0.09
1992-08-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5410.0;222900.0;9393.0;0.11;27.78;27.03;0.09
1992-08-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5410.0;222900.0;9393.0;0.1;27.75;27.03;0.09
1992-08-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5409.0;222700.0;9384.0;0.12;26.67;27.03;0.09
1992-08-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5408.0;222500.0;9376.0;0.16;27.5;27.03;0.09
1992-08-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5407.0;222300.0;9368.0;0.1;27.57;27.03;0.09
1992-08-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5406.0;222100.0;9359.0;0.35;26.74;27.03;0.09
1992-09-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5405.0;221900.0;9351.0;0.59;26.4;26.66;-0.13
1992-09-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5404.0;221800.0;9347.0;0.11;26.7;26.66;-0.13
1992-09-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5404.0;221800.0;9347.0;0.02;27.25;26.66;-0.13
1992-09-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5402.0;221400.0;9330.0;0.0;26.69;26.66;-0.13
1992-09-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5401.0;221200.0;9321.0;0.0;27.29;26.66;-0.13
1992-09-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5401.0;221200.0;9321.0;0.01;27.76;26.66;-0.13
1992-09-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5400.0;221000.0;9313.0;0.02;27.71;26.66;-0.13
1992-09-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5499.0;220800.0;9304.0;0.01;27.78;26.66;-0.13
1992-09-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5498.0;220600.0;9296.0;0.0;27.71;26.66;-0.13
1992-09-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5497.0;220500.0;9292.0;0.0;27.59;26.66;-0.13
1992-09-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5496.0;220300.0;9283.0;0.0;27.19;26.66;-0.13
1992-09-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5495.0;220100.0;9275.0;0.0;27.37;26.66;-0.13
1992-09-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5494.0;219900.0;9266.0;0.0;27.76;26.66;-0.13
1992-09-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5493.0;219800.0;9262.0;0.0;27.81;26.66;-0.13
1992-09-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5492.0;219600.0;9254.0;0.09;27.2;26.66;-0.13
1992-09-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5391.0;219400.0;9245.0;0.02;27.05;26.66;-0.13
1992-09-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5390.0;219200.0;9237.0;0.1;27.5;26.66;-0.13
1992-09-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5389.0;219100.0;9233.0;0.09;28.22;26.66;-0.13
1992-09-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5388.0;218900.0;9224.0;0.01;27.9;26.66;-0.13
1992-09-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5387.0;218700.0;9216.0;0.03;27.96;26.66;-0.13
1992-09-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5386.0;218500.0;9207.0;0.0;27.86;26.66;-0.13
1992-09-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5385.0;218300.0;9199.0;0.0;27.66;26.66;-0.13
1992-09-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5384.0;218200.0;9195.0;0.0;27.57;26.66;-0.13
1992-09-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5383.0;218000.0;9186.0;0.01;27.74;26.66;-0.13
1992-09-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5382.0;217800.0;9178.0;0.01;27.89;26.66;-0.13
1992-09-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5381.0;217600.0;9170.0;0.01;27.97;26.66;-0.13
1992-09-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5380.0;217500.0;9165.0;0.0;27.97;26.66;-0.13
1992-09-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5379.0;217300.0;9157.0;0.0;27.89;26.66;-0.13
1992-09-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5378.0;217300.0;9157.0;0.0;27.92;26.66;-0.13
1992-09-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5377.0;216900.0;9140.0;0.03;28.4;26.66;-0.13
1992-10-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5376.0;216700.0;9132.0;0.0;28.15;26.5;-0.25
1992-10-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5375.0;216600.0;9127.0;0.0;27.73;26.5;-0.25
1992-10-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5374.0;216400.0;9119.0;0.0;27.21;26.5;-0.25
1992-10-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5372.0;221600.0;9338.0;0.0;27.62;26.5;-0.25
1992-10-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5371.0;215900.0;9098.0;0.0;27.9;26.5;-0.25
1992-10-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5370.0;215700.0;9089.0;0.0;28.14;26.5;-0.25
1992-10-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5369.0;215500.0;9081.0;0.0;28.14;26.5;-0.25
1992-10-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5368.0;215300.0;9073.0;0.0;27.93;26.5;-0.25
1992-10-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5367.0;215200.0;9068.0;0.0;28.03;26.5;-0.25
1992-10-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5365.0;214800.0;9052.0;0.0;28.29;26.5;-0.25
1992-10-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5364.0;214600.0;9043.0;0.0;28.53;26.5;-0.25
1992-10-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5363.0;214500.0;9039.0;0.0;28.19;26.5;-0.25
1992-10-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5362.0;214300.0;9030.0;0.0;28.16;26.5;-0.25
1992-10-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5361.0;214100.0;9022.0;0.0;28.17;26.5;-0.25
1992-10-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5360.0;213900.0;9014.0;0.0;27.91;26.5;-0.25
1992-10-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5359.0;213700.0;9005.0;0.03;27.7;26.5;-0.25
1992-10-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5358.0;213600.0;9001.0;0.0;27.93;26.5;-0.25
1992-10-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5357.0;213400.0;8993.0;0.0;28.47;26.5;-0.25
1992-10-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5356.0;213200.0;8984.0;0.0;28.72;26.5;-0.25
1992-10-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5355.0;213000.0;8976.0;0.0;28.78;26.5;-0.25
1992-10-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5354.0;212900.0;8972.0;0.0;28.59;26.5;-0.25
1992-10-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5353.0;212700.0;8963.0;0.0;28.48;26.5;-0.25
1992-10-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5352.0;212500.0;8955.0;0.0;28.59;26.5;-0.25
1992-10-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5351.0;212300.0;8946.0;0.0;28.49;26.5;-0.25
1992-10-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5350.0;212200.0;8942.0;0.01;28.38;26.5;-0.25
1992-10-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5348.0;211800.0;8925.0;0.04;28.49;26.5;-0.25
1992-10-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5347.0;211600.0;8917.0;0.06;28.3;26.5;-0.25
1992-10-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5346.0;211400.0;8908.0;0.16;28.4;26.5;-0.25
1992-10-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5345.0;211300.0;8904.0;0.04;28.61;26.5;-0.25
1992-10-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5344.0;211100.0;8896.0;0.0;27.94;26.5;-0.25
1992-10-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5343.0;210900.0;8887.0;0.05;28.29;26.5;-0.25
1992-11-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5341.0;210600.0;8875.0;0.17;28.09;26.43;-0.28
1992-11-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5340.0;210400.0;8866.0;0.0;28.32;26.43;-0.28
1992-11-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5339.0;210200.0;8858.0;0.01;28.29;26.43;-0.28
1992-11-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5338.0;210000.0;8849.0;0.01;28.61;26.43;-0.28
1992-11-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5337.0;209800.0;8841.0;0.0;28.95;26.43;-0.28
1992-11-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5336.0;209700.0;8837.0;0.0;28.75;26.43;-0.28
1992-11-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5335.0;209500.0;8828.0;0.0;28.25;26.43;-0.28
1992-11-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5334.0;209300.0;8820.0;0.23;28.91;26.43;-0.28
1992-11-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5333.0;209100.0;8811.0;0.0;29.38;26.43;-0.28
1992-11-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5332.0;209000.0;8807.0;0.0;29.6;26.43;-0.28
1992-11-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5330.0;208600.0;8790.0;0.02;28.64;26.43;-0.28
1992-11-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5330.0;208600.0;8790.0;0.18;28.11;26.43;-0.28
1992-11-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5329.0;208400.0;8782.0;0.0;28.23;26.43;-0.28
1992-11-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5328.0;208300.0;8778.0;0.04;28.68;26.43;-0.28
1992-11-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5327.0;208100.0;8769.0;0.02;28.67;26.43;-0.28
1992-11-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5326.0;207900.0;8761.0;0.07;28.66;26.43;-0.28
1992-11-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5325.0;207700.0;8752.0;0.0;28.5;26.43;-0.28
1992-11-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5324.0;207500.0;8744.0;0.02;29.19;26.43;-0.28
1992-11-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5323.0;207400.0;8740.0;0.12;28.77;26.43;-0.28
1992-11-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5322.0;207200.0;8731.0;0.22;28.85;26.43;-0.28
1992-11-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5321.0;207000.0;8723.0;0.12;29.15;26.43;-0.28
1992-11-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5320.0;206800.0;8714.0;0.13;28.3;26.43;-0.28
1992-11-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5320.0;206800.0;8714.0;0.23;28.61;26.43;-0.28
1992-11-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5319.0;206700.0;8710.0;0.05;28.75;26.43;-0.28
1992-11-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5318.0;206500.0;8702.0;0.02;29.08;26.43;-0.28
1992-11-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5317.0;206300.0;8693.0;0.01;29.07;26.43;-0.28
1992-11-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5317.0;206300.0;8693.0;0.0;28.5;26.43;-0.28
1992-11-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5316.0;206100.0;8685.0;0.0;28.99;26.43;-0.28
1992-11-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5315.0;206000.0;8681.0;0.07;28.2;26.43;-0.28
1992-11-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5314.0;205800.0;8672.0;0.06;28.39;26.43;-0.28
1992-12-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5313.0;205600.0;8664.0;0.0;27.79;26.52;-0.13
1992-12-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5311.0;205200.0;8647.0;0.0;28.73;26.52;-0.13
1992-12-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5311.0;205200.0;8647.0;0.0;28.94;26.52;-0.13
1992-12-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5310.0;205100.0;8643.0;0.0;28.46;26.52;-0.13
1992-12-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5308.0;204700.0;8626.0;0.0;28.95;26.52;-0.13
1992-12-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5307.0;204500.0;8618.0;0.0;29.42;26.52;-0.13
1992-12-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5307.0;204500.0;8618.0;0.0;28.55;26.52;-0.13
1992-12-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5306.0;204400.0;8613.0;0.05;28.6;26.52;-0.13
1992-12-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5305.0;204200.0;8605.0;0.59;28.8;26.52;-0.13
1992-12-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5305.0;204200.0;8605.0;0.24;29.09;26.52;-0.13
1992-12-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5304.0;204000.0;8596.0;0.01;28.54;26.52;-0.13
