,precipitacao,temperatura,ano
2016-09-30,0.0,29.08,2016
2016-10-01,0.0,29.75,2016
2016-10-02,0.0,29.81,2016
2016-10-03,0.0,29.6,2016
2016-10-04,0.0,29.6,2016
2016-10-05,0.0,30.13,2016
2016-10-06,0.0,29.47,2016
2016-10-07,0.0,29.7,2016
2016-10-08,0.0,29.65,2016
2016-10-09,0.0,29.8,2016
2016-10-10,0.01,29.54,2016
2016-10-11,0.0,29.11,2016
2016-10-12,0.03,29.04,2016
2016-10-13,0.01,29.14,2016
2016-10-14,0.0,29.28,2016
2016-10-15,0.0,29.58,2016
2016-10-16,0.0,29.68,2016
2016-10-17,0.01,29.42,2016
2016-10-18,0.0,30.04,2016
2016-10-19,0.0,30.52,2016
2016-10-20,0.03,30.07,2016
2016-10-21,0.13,29.69,2016
2016-10-22,0.01,29.91,2016
2016-10-23,0.0,29.54,2016
2016-10-24,0.0,29.73,2016
2016-10-25,0.0,30.16,2016
2016-10-26,0.0,29.74,2016
2016-10-27,0.0,29.23,2016
2016-10-28,0.0,29.21,2016
2016-10-29,0.0,29.83,2016
2016-10-30,0.01,30.45,2016
2016-10-31,0.0,29.9,2016
2016-11-01,0.0,29.65,2016
2016-11-02,0.0,29.86,2016
2016-11-03,0.0,30.2,2016
2016-11-04,0.0,30.12,2016
2016-11-05,0.01,29.87,2016
2016-11-06,0.0,29.73,2016
